"scientificName","genus","specificEpithet","infraspecificEpithet","basisOfRecord","eventDate","institutionCode","collectionCode","collectionID","country","county","stateProvince","locality","latitude","longitude","identificationID","coordinateUncertaintyInMeters","informationWithheld","habitat"
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1985-10-08T00:00:00","FLAS",NA,NA,"United States of America","Polk","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1984-09-02T00:00:00","USF","Herb",NA,"United States of America","Highlands Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31913",NA,NA,"Sand pine [Pinus clausa] scrub community."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1981-09-05T00:00:00","USF","Herb",NA,"United States of America","Highlands Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31904",NA,NA,"Open sand pine [Pinus clausa] scrub."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1981-09-16T00:00:00","USF","Herb",NA,"United States of America","Highlands Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31888",NA,NA,"Disturbed white sand scrub."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1981-09-05T00:00:00","USF","Herb",NA,"United States of America","Highlands Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31864",NA,NA,"Open sand pine [Pinus clausa] scrub."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1979-05-28T00:00:00","TEX","TEX",NA,"United States of America","Marion","Florida","locality:  Sandhills by 19, ca. 2 mi. s. jct. Fla. 40., occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1979-07-26T00:00:00","USF","Herb",NA,"United States of America","Highlands Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31846",NA,NA,"Remnant white sand scrub on low hills along railroad."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1979-08-23T00:00:00","USF","Herb",NA,"United States of America","Polk Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31858",NA,NA,"More or less open white sand scrub, with scattered Pinus clausa."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1978-01-01T00:00:00","NCU","Vascular Plants","17f2d0fa-39a6-4465-8055-1d6fc12eeda2","United States of America","Broward","Florida","locality:  NA, occurrenceRemarks: Several scattered plants. Flowers whitish., verbatimLocality: NA",NA,NA,NA,NA,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy, georeferenceSources, habitat",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1977-05-09T00:00:00","FLAS",NA,NA,"United States of America","Palm Beach County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: About 100 yds. NE of corner of Overlook Rd. & Oleander Rd., Lantana.",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1976-06-27T00:00:00","FLAS",NA,NA,"United States of America","Marion","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1975-08-25T00:00:00","USF","Herb",NA,"United States of America","Hillsborough Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31861",NA,NA,"From white sand pine-oak scrub."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1974-07-08T00:00:00","FLAS",NA,NA,"United States of America","Marion","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: approx. 1/3 mi. s. of Fla. 40, and 3 mi. s.s.e. of Lynn off of Fla. 40.",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1973-06-29T00:00:00","USF","Herb",NA,"United States of America","Pinellas Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31890",NA,NA,"White sands area."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1972-08-03T00:00:00","FLAS",NA,NA,"United States of America","Clay County","Florida","locality:  NA, occurrenceRemarks: Northernmost station!-- DBW, verbatimLocality: near s.e. corner of Blue Pond, 5 mi. (airline) n. of Keystone Heights,",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1971-08-02T00:00:00","USF","Herb",NA,"United States of America","Hernando Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31892",NA,NA,"White sand, road around lake."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1971-09-01T00:00:00","USF","Herb",NA,"United States of America","Hernando Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31887",NA,NA,"White sand, pinelands."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1970-06-28T00:00:00","USF","Herb",NA,"United States of America","Pinellas Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31884",NA,NA,"Sandy, pine area."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1968-08-01T00:00:00","FLAS",NA,NA,"United States of America","Polk","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: 9 mi. east of Lake Wales via U.S. 60, at Flaming Arrow Scout Reserve.",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","1966-01-01T00:00:00","NTSRV","FL-NHP",NA,NA,NA,NA,"locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1965-05-21T00:00:00","FLAS",NA,NA,"United States of America","Palm Beach County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1963-05-01T00:00:00","FLAS",NA,NA,"United States of America","Martin County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1963-06-11T00:00:00","FLAS",NA,NA,"United States of America","Hillsborough County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: south side of Little Manatee River, Ruskin.",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1963-06-11T00:00:00","USF","Herb",NA,"United States of America","Hillsborough Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31894",NA,NA,"Pinus clausa-Ceratiola association. White sand with scrub oaks and tallow wood [Ximenia americana]."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1962-07-18T00:00:00","FLAS",NA,NA,"United States of America","Hillsborough County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Little Manatee R. south of the bridge on US 41. Ruskin.",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1962-07-18T00:00:00","USF","Herb",NA,"United States of America","Hillsborough Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31881",NA,NA,"White sand scrub. Ceratiola and Pinus clausa overhead. Quercus myrtifolia, Q. geminata with Ximenia, Vitis and Cassytha."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1962-09-02T00:00:00","USF","Herb",NA,"United States of America","Highlands Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31868",NA,NA,"In white sand scrub with Bumelia [Sideroxylon], Sabal etonia, Centrosema and Lechea."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1961-06-03T00:00:00","USF","Herb",NA,"United States of America","Polk Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31851",NA,NA,"In white sand scrub, with Dentoceras [Polygonella myriophylla], and Satureja [Calamintha]. Overstory of Pinus clausa, scrub oaks, Bumelia lacuum [Sideroxylon tenax], Asimina obovata."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1961-08-23T00:00:00","USF","Herb",NA,"United States of America","Polk Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31896",NA,NA,"Margin of white [sand] scrub withGalactia, Lyonia, and Bumelia [Sideroxylon] shrubs."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1960-08-12T00:00:00","USF","Herb",NA,"United States of America","Pinellas Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31901",NA,NA,"White sand scrub with sand pine [Pinus clausa], Osmanthus megacarpus, Ceratiola, and scrub oaks."
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1959-07-04T00:00:00","MO","MO","http://biocol.org/urn:lsid:biocol.org:col:15859","United States of America","Highlands","Florida","locality:  4 mi S of Highlands Hammock State Park, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1959-01-01T00:00:00","NCU","Vascular Plants","17f2d0fa-39a6-4465-8055-1d6fc12eeda2","United States of America","Highlands","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferenceRemarks, georeferenceSources",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1957-08-29T00:00:00","FLAS",NA,NA,"United States of America","Highlands County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: between North Branch of Hickory Branch and U.S. 27 in near Archbold Foundation.",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias aceratoides Nash","Asclepias","aceratoides",NA,"PRESERVED_SPECIMEN","1945-04-10T00:00:00","SMU",NA,"fea81a47-2365-45cc-bef9-b6bbff7457e6","United States of America","Aransas","Texas","locality:  Aransas Refuge., occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1945-05-10T00:00:00","MO","MO","http://biocol.org/urn:lsid:biocol.org:col:15859","United States of America","Osceola","Florida","locality:  In pinelands near Kissimee, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1938-01-01T00:00:00","NCSC",NA,"024f44f2-a2f5-4daa-b306-c11efb5aa4d0","United States of America","Osceola","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, habitat",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1937-07-24T00:00:00","FLAS",NA,NA,"United States of America","Collier County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: north of Naples.",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1935-07-21T00:00:00","FLAS",NA,NA,"United States of America","Marion County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Lake Kerr",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1934-07-13T00:00:00","FLAS",NA,NA,"United States of America","Highlands County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: west of Lake Jackson Sebring.",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1934-09-04T00:00:00","FLAS",NA,NA,"United States of America","Highlands County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Avon Park.",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1930-01-01T00:00:00","CM","Botany","a3883acd-bc7d-40f2-a6e4-372a3435e5d1","United States of America","Orange","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, verbatimCoordinates, habitat",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1929-07-19T00:00:00","FLAS",NA,NA,"United States of America","Orange","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: S.E. of Windemere.",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1929-07-19T00:00:00","FLAS",NA,NA,"United States of America","Orange","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: S.E. of Windemere.",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1929-07-29T00:00:00","FLAS",NA,NA,"United States of America","Orange","Florida","locality:  NA, occurrenceRemarks: Collected first name mispelled as ""Claud"" on label., verbatimLocality: Vineland.",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1929-08-30T00:00:00","FLAS",NA,NA,"United States of America","Orange","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Gotha.",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1929-08-10T00:00:00","FLAS",NA,NA,"United States of America","Orange","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Gotha.",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1929-08-16T00:00:00","FLAS",NA,NA,"United States of America","Orange","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Gotha.",NA,NA,NA,NA,"location information not given for endangered species",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1924-07-17T00:00:00","US","US","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","United States of America",NA,"Florida","locality:  Scrub between Avon park and Sebring., occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1922-04-22T00:00:00","US","US","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","United States of America",NA,"Florida","locality:  Scrub near Weekiwachee Spring., occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1919-04-24T00:00:00","US","US","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","United States of America",NA,"Florida","locality:  Ft. Pierce., occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1895-05-28T00:00:00","US","US","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","United States of America",NA,"Florida","locality:  Eustis, Lake Co., occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1895-01-01T00:00:00","NCU","Vascular Plants","17f2d0fa-39a6-4465-8055-1d6fc12eeda2","United States of America","Lake","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy",NA
"Asclepias aceratoides Nash","Asclepias","aceratoides",NA,"PRESERVED_SPECIMEN","1894-06-16T00:00:00","GH","GH","urn:lsid:biocol.org:col:15631","United States of America","Lake County","Florida","locality:  Vicinity of Eustis, exclusively in scrub, occurrenceRemarks: NA, verbatimLocality: Vicinity of Eustis, exclusively in scrub",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1894-06-16T00:00:00","E","E","http://biocol.org/urn:lsid:biocol.org:col:15670","United States of America",NA,"Florida","locality:  Central Peninsula Florida. In vicinity of Eustis, Lake County, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1894-06-16T00:00:00","US","US","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","United States of America",NA,"Florida","locality:  Central Peninsular Florida. In vicinity of Eustis, Lake County., occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias aceratoides Nash","Asclepias","aceratoides",NA,"PRESERVED_SPECIMEN","1894-06-16T00:00:00","US","US","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","United States of America","Lake","Florida","locality:  Eustis., occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1894-06-16T00:00:00","MO","MO","http://biocol.org/urn:lsid:biocol.org:col:15859","United States of America","Lake","Florida","locality:  Vicinity of Eustis, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1894-08-01T00:00:00","PH",NA,"019a3280-a69f-4312-bb30-8556e270f1a5",NA,NA,NA,"locality:  NA, occurrenceRemarks: can't read locality, J--- springs Jala?, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1886-01-01T00:00:00","GH","GH","urn:lsid:biocol.org:col:15631","United States of America","Hillsborough County","Florida","locality:  Hillsboro Co. W. Coast Florida, occurrenceRemarks: NA, verbatimLocality: Hillsboro Co. W. Coast Florida",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN","1879-01-01T00:00:00","GH","GH","urn:lsid:biocol.org:col:15631","United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"NY","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"GH","GH","urn:lsid:biocol.org:col:15631","United States of America","Brevard County","Florida","locality:  [data not captured], occurrenceRemarks: NA, verbatimLocality: [data not captured]",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"GA",NA,"urn:lsid:biocol.org:col:15610","United States of America","Highlands County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"field values redacted: locality",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"GA",NA,"urn:lsid:biocol.org:col:15610","United States of America","Highlands County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"field values redacted: locality",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"GA",NA,"urn:lsid:biocol.org:col:15610","United States of America","Pinellas County","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,"field values redacted: locality",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"GH","GH","urn:lsid:biocol.org:col:15631","United States of America","Highlands County","Florida","locality:  [data not captured], occurrenceRemarks: NA, verbatimLocality: [data not captured]",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"NY","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"NY","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"GH","GH","urn:lsid:biocol.org:col:15631","United States of America","Highlands County","Florida","locality:  [data not captured], occurrenceRemarks: NA, verbatimLocality: [data not captured]",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"NY","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"NY","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"NY","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"NY","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"RSA","VascularPlants","3818e1d3-b6a4-11e8-b408-001a64db2964","United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"RSA","VascularPlants","3818e1d3-b6a4-11e8-b408-001a64db2964","United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"RSA","VascularPlants","3818e1d3-b6a4-11e8-b408-001a64db2964","United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"GH","GH","urn:lsid:biocol.org:col:15631","United States of America","Brevard County","Florida","locality:  [data not captured], occurrenceRemarks: NA, verbatimLocality: [data not captured]",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"NY","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"GH","GH","urn:lsid:biocol.org:col:15631","United States of America","Seminole County","Florida","locality:  [data not captured], occurrenceRemarks: NA, verbatimLocality: [data not captured]",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"GH","GH","urn:lsid:biocol.org:col:15631","United States of America","Polk County","Florida","locality:  [data not captured], occurrenceRemarks: NA, verbatimLocality: [data not captured]",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"K","Herbarium",NA,"United States of America",NA,NA,"locality:  Titusville, E. [T]la., occurrenceRemarks: Rec. 3/84, verbatimLocality: NA",NA,NA,NA,NA,NA,"Sandy barriers"
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"NY","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"GH","GH","urn:lsid:biocol.org:col:15631","United States of America","Highlands County","Florida","locality:  [data not captured], occurrenceRemarks: NA, verbatimLocality: [data not captured]",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"USF","Herb",NA,"United States of America","Highlands Co.","Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,"31852",NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"NY","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"PRESERVED_SPECIMEN",NA,"NY","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,NA
